e_cis;velikost;kraj;okres;mesto;ul_cis;ul_cis1;ul_cisn;vgs84_n;vgs84_eo
12276;CLV;Trnava;;Trnava;Dohnányho;centr,pred Poštou 2,pri podchode;;48.369241;17.585913
12285;CLV;Trnava;;Trnava;Dohnányho;centr,príchod k Pošte 2, smer žel.stanica;;48.369071;17.586019
12286;CLV;Trnava;;Trnava;Dohnányho;centr,príchod k Pošte 2;;48.369071;17.586019
15253;CLV;Žilina;;Turčianske Teplice;SNP;pešia zóna,pred PNS;;48.86273;18.859672
15254;CLV;Žilina;;Turčianske Teplice;SNP;pešia zóna,pred PNS;;48.86273;18.859672
15255;CLV;Žilina;;Turčianske Teplice;SNP;pešia zóna,pred OD Jednota;;48.862483;18.85977
15256;CLV;Žilina;;Turčianske Teplice;SNP;pešia zóna,pred OD Jednota;;48.862483;18.85977
15257;CLV;Žilina;;Turčianske Teplice;SNP;pešia zóna,medzi OD Jednota a MÚ;;48.862248;18.859868
15258;CLV;Žilina;;Turčianske Teplice;SNP;pešia zóna,medzi OD Jednota a MÚ;;48.862248;18.859868
15259;CLV;Žilina;;Turčianske Teplice;SNP;pešia zóna,pred MÚ;;48.861918;18.859907
15260;CLV;Žilina;;Turčianske Teplice;SNP;pešia zóna,pred MÚ;;48.861918;18.859907
15351;CLV;Žilina;;Turčianske Teplice;SNP;pešia zóna,pred MÚ pred hotelom Royal Palace, MsÚ;;48.8612813;18.8600634
15352;CLV;Žilina;;Turčianske Teplice;SNP;pešia zóna,pred MÚ pred hotelom Royal Palace, MsÚ;;48.8612814;18.8600635
25314;CLP;Žilina;;Turčianske Teplice;Hájska/Rakovce-AZ;pred VÚB,poisťovňa Allianz,P,vnk;;48.8638;18.861524
25315;CLP;Žilina;;Turčianske Teplice;Hájska/Rakovce-AZ;pred VÚB,poisťovňa Allianz,P,vnt;;48.8638;18.861524
25316;CLP;Žilina;;Turčianske Teplice;Hájska/Rakovce-AZ;pred VÚB,poisťovňa Allianz,Ľ,vnt;;48.863776;18.86151
25317;CLP;Žilina;;Turčianske Teplice;Hájska/Rakovce-AZ;pred VÚB,poisťovňa Allianz,Ľ,vnk;;48.863776;18.86151
25318;CLP;Žilina;;Turčianske Teplice;Hájska/Rakovce-AZ;pri Slov.sporiteľni,OD Billa,Ľ,vnt;;48.863841;18.861207
25319;CLP;Žilina;;Turčianske Teplice;Hájska/Rakovce-AZ;pri Slov.sporiteľni,OD Billa,Ľ,vnk;;48.863841;18.861207
25388;CLP;Žilina;;Turčianske Teplice;SNP-AZ;pri kostole,Ľ,vnt;;48.847444;18.862554
25389;CLP;Žilina;;Turčianske Teplice;SNP-AZ;pri kostole,Ľ,vnk;;48.847444;18.862554
25390;CLP;Žilina;;Turčianske Teplice;Hájska-AZ;pri VÚB,P,vnk SAD,ČSOB,Billa;;48.864016;18.860929
25391;CLP;Žilina;;Turčianske Teplice;Hájska-AZ;pri VÚB,P,vnt SAD,ČSOB,Billa;;48.864016;18.860929
25392;CLP;Žilina;;Turčianske Teplice;SNP-AZ;pri kostole,P,vnk;;48.883788;18.863289
25393;CLP;Žilina;;Turčianske Teplice;SNP-AZ;pri kostole,P,vnt;;48.883788;18.863289
25394;CLP;Žilina;;Turčianske Teplice;Školská-AZ;pred Základ.školou,Ľ,vnt;;48.857705;18.86294
25395;CLP;Žilina;;Turčianske Teplice;Školská-AZ;pred Základnou školou,Ľ,vnk;;48.8577;18.86294
25404;CLP;Žilina;;Turčianske Teplice;Hájska/Rakovce-AZ;pred VÚB,Allianz,Ľ,vnt nástupište AS;;48.8638;18.861524
25405;CLP;Žilina;;Turčianske Teplice;Hájska/Rakovce-AZ;pred VÚB,Allianz,Ľ,vnk nástupište AS;;48.8638;18.861524
16281;CLV;Banská Bystrica;;Veľký Krtíš;Nám.A.H.Škultétyho;pred kult.domom,pri vstupe do kina;;48.208465;19.351262
16282;CLV;Banská Bystrica;;Veľký Krtíš;Nám.A.H.Škultétyho;pred kult.domom,pri vstupe do kina;;48.208465;19.351262
16283;CLV;Banská Bystrica;;Veľký Krtíš;Nám.A.H.Škultétyho;pred kult.domom,smerom k ZŠ;;48.208648;19.35174
16284;CLV;Banská Bystrica;;Veľký Krtíš;Nám.A.H.Škultétyho;pred kult.domom,smerom k ZŠ;;48.208648;19.35174
16285;CLV;Banská Bystrica;;Veľký Krtíš;Nám.A.H.Škultétyho;park Fontána,smerom k pošte;;48.208366;19.350879
16286;CLV;Banská Bystrica;;Veľký Krtíš;Nám.A.H.Škultétyho;park Fontána,smerom k pošte;;48.208366;19.350879
16287;CLV;Banská Bystrica;;Veľký Krtíš;Nám.A.H.Škultétyho;park Fontána,smerom k Soc.poisťovni;;48.207881;19.350537
16288;CLV;Banská Bystrica;;Veľký Krtíš;Nám.A.H.Škultétyho;park Fontána,smerom k Soc.poisťovni;;48.207881;19.350537
16289;CLV;Banská Bystrica;;Veľký Krtíš;Nám.A.H.Škultétyho;park Fontána,pred Soc.poisťovňou;;48.208025;19.350676
16290;CLV;Banská Bystrica;;Veľký Krtíš;Nám.A.H.Škultétyho;park Fontána,pred Soc.poisťovňou;;48.208025;19.350676
16291;CLV;Banská Bystrica;;Veľký Krtíš;SNP;pred OD Jednota,oproti Soc.poisťovni;;48.2066992;19.3472313
16292;CLV;Banská Bystrica;;Veľký Krtíš;SNP;pred OD Jednota,oproti Soc.poisťovni;;48.2066992;19.3472313
16293;CLV;Banská Bystrica;;Veľký Krtíš;SNP;pred domom č.10,obchody;;48.209088;19.353029
16294;CLV;Banská Bystrica;;Veľký Krtíš;SNP;pred domom č.10,obchody;;48.209088;19.353029
16295;CLV;Banská Bystrica;;Veľký Krtíš;SNP/Mierová;pred domom č.1,oproti Okres.súd;;48.20876;19.352173
16296;CLV;Banská Bystrica;;Veľký Krtíš;SNP/Mierová;pred domom č.1,oproti Okres.súd;;48.20876;19.352173
16297;CLV;Banská Bystrica;;Veľký Krtíš;Nemocničná;pri DM-Drogerie,oproti NsP;;48.210689;19.352514
16298;CLV;Banská Bystrica;;Veľký Krtíš;Nemocničná;pri DM-Drogerie,oproti NsP;;48.210689;19.352514
16299;CLV;Banská Bystrica;;Veľký Krtíš;Banícka;oproti Elektrárňam,neďaleko SAD;;48.205274;19.349487
16300;CLV;Banská Bystrica;;Veľký Krtíš;Banícka;oproti Elektrárňam,neďaleko SAD;;48.205274;19.349487
16301;CLV;Banská Bystrica;;Veľký Krtíš;Banícka;na SAD;;48.205483;19.350749
16302;CLV;Banská Bystrica;;Veľký Krtíš;Banícka;na SAD;;48.205483;19.350749
16303;CLV;Banská Bystrica;;Veľký Krtíš;Lučenská/Venevská;pred OC Billa;;48.211931;19.346194
16304;CLV;Banská Bystrica;;Veľký Krtíš;Lučenská/Venevská;pred OC Billa;;48.211931;19.346194
16369;CLV;Banská Bystrica;;Veľký Krtíš;A.H.Škultétyho;InterCora pred objektom OKAY, sm výjazd, Kaufland;;48.206113;19.341765
16370;CLV;Banská Bystrica;;Veľký Krtíš;A.H.Škultétyho;InterCora pred objektom OKAY, sm OKAY,Kaufland;;48.206113;19.341765
16371;CLV;Banská Bystrica;;Veľký Krtíš;A.H.Škultétyho;InterCora pred DM drogériou 1, sm obchody,Kaufland;;48.206454;19.342419
16372;CLV;Banská Bystrica;;Veľký Krtíš;A.H.Škultétyho;InterCora pred DM drogériou 1, sm parkovisko,Kaufland;;48.206454;19.342419
16373;CLV;Banská Bystrica;;Veľký Krtíš;A.H.Škultétyho;InterCora pred DM drogériou 2, sm obchody,Kaufland;;48.20643;19.342345
16374;CLV;Banská Bystrica;;Veľký Krtíš;A.H.Škultétyho;InterCora pred DM drogériou 2, sm parkovisko,Kaufland;;48.20643;19.342345
16379;CLV;Banská Bystrica;;Veľký Krtíš;J.A.Komenského;"centrum mesta,Ľ pri ZŠ, oproti MÚ, potraviny ""SAMA""";;48.20896;19.34834
16380;CLV;Banská Bystrica;;Veľký Krtíš;J.A.Komenského;"centrum mesta pri ZŠ, oproti MÚ, potraviny ""SAMA""";;48.20896;19.34834
16381;CLV;Banská Bystrica;;Veľký Krtíš;Nám. A.H.Škultétyho;"centrum mesta nad kultúrnym domom, rešt.""KOALA"", OD Cyklošport";;48.208398;19.348109
16382;CLV;Banská Bystrica;;Veľký Krtíš;Nám. A.H.Škultétyho;"centrum mesta,Ľ nad kultúrnym domom, rešt.""KOALA"", OD Cyklošport";;48.208398;19.348109
16383;CLV;Banská Bystrica;;Veľký Krtíš;Trhovnícka;centrum mesta parkovisko pri MÚ 1,TU reality, Okná Slovaktual;;48.208803;19.34987
16384;CLV;Banská Bystrica;;Veľký Krtíš;Trhovnícka;centrum mesta, Ľ parkovisko pri MÚ 1,TU reality, Okná Slovaktual;;48.208803;19.34987
16385;CLV;Banská Bystrica;;Veľký Krtíš;Trhovnícka;centrum mesta parkovisko pri MÚ 2, reštaurácia Jakub, farby-laky;;48.209007;19.349695
16386;CLV;Banská Bystrica;;Veľký Krtíš;Trhovnícka;centrum mesta, Ľ parkovisko pri MÚ 2, reštaurácia Jakub, farby-laky;;48.209007;19.349695
26289;CLP;Banská Bystrica;;Veľký Krtíš;Lučenská-AZ;Stred, Sever,Ľ,vnt,1 Sever;;48.212253;19.346442
26290;CLP;Banská Bystrica;;Veľký Krtíš;Lučenská-AZ;Stred, Sever,Ľ,vnk,1 smer Lučenec;;48.212253;19.346442
26291;CLP;Banská Bystrica;;Veľký Krtíš;Lučenská-AZ;Stred, Sever,Ľ,vnt,2 Sever;;48.212275;19.346469
26292;CLP;Banská Bystrica;;Veľký Krtíš;Lučenská-AZ;Stred, Sever,Ľ,vnk,2 smer Lučenec;;48.212275;19.346469
26293;CLP;Banská Bystrica;;Veľký Krtíš;Lučenská-AZ;Stred, Sever,Ľ,vnt,3 Sever;;48.212261;19.346544
26294;CLP;Banská Bystrica;;Veľký Krtíš;Lučenská-AZ;Stred, Sever,Ľ,vnk,3 smer Lučenec;;48.212261;19.346544
26295;CLP;Banská Bystrica;;Veľký Krtíš;Lučenská-AZ;Stred, Juh,Billa,Ľ,vnt,1 sm Lučenec;;48.212008;19.345906
26296;CLP;Banská Bystrica;;Veľký Krtíš;Lučenská-AZ;Stred, Juh,Billa,Ľ,vnk,1 Lučenská;;48.212008;19.345906
26297;CLP;Banská Bystrica;;Veľký Krtíš;Lučenská-AZ;Stred, Juh,Billa,Ľ,vnt,2 sm Lučenec;;48.212008;19.345983
26298;CLP;Banská Bystrica;;Veľký Krtíš;Lučenská-AZ;Stred, Juh,Billa,Ľvnk,2 Lučenská;;48.212008;19.345983
26299;CLP;Banská Bystrica;;Veľký Krtíš;Lučenská-AZ;Stred, Juh,Billa,Ľ,vnt,3 sm Lučenec;;48.212014;19.346047
26300;CLP;Banská Bystrica;;Veľký Krtíš;Lučenská-AZ;Stred, Juh,Billa,Ľvnk,3 Lučenská;;48.212014;19.346047
26301;CLP;Banská Bystrica;;Veľký Krtíš;Novohradská-AZ;pri VUB,Ľ,vnt sm Lučenec;;48.210503;19.356386
26302;CLP;Banská Bystrica;;Veľký Krtíš;Novohradská-AZ;pri VUB,Ľvnk sm AS;;48.210503;19.356386
26303;CLP;Banská Bystrica;;Veľký Krtíš;Novohradská-AZ;oproti VUB,Ľ,vnt sm AS;;48.210008;19.355908
26304;CLP;Banská Bystrica;;Veľký Krtíš;Novohradská-AZ;oproti VUB,Ľ,vnk sm Lučenec;;48.210008;19.355908
16006;CLV;Banská Bystrica;;Zvolen;nám.Slobody;oproti MÚ, pri parkovisku;;48.5784492;19.1242116
16007;CLV;Banská Bystrica;;Zvolen;nám.Slobody;oproti MÚ, pri parkovisku;;48.5784492;19.1242116
16012;CLV;Banská Bystrica;;Zvolen;Sládkovičova;pred ST na pešej zóne;;48.575233;19.1283254
16013;CLV;Banská Bystrica;;Zvolen;Sládkovičova;pred ST na pešej zóne;;48.575233;19.1283254
16016;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;areál SAD,potraviny;;48.5714009;19.119708
16017;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;areál SAD,potraviny;;48.5714009;19.119708
16104;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka;centr,kaviareň Živena,sm ŽSR;;48.5737916;19.1260693
16105;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka;centr,kaviareň Živena,sm ŽSR;;48.5737916;19.1260693
16106;CLV;Banská Bystrica;;Zvolen;Zvolenský zámok/hotel Poľana;pri parkovisku hotela Poľana;;48.5739637;19.1270093
16107;CLV;Banská Bystrica;;Zvolen;Zvolenský zámok/hotel Poľana;pri parkovisku hotela Poľana;;48.5739637;19.1270093
16108;CLV;Banská Bystrica;;Zvolen;OD PRIOR/parkov pri pešej zóne;PRIOR,Dom služieb,cukráreň,1;;48.5766541;19.1272007
16109;CLV;Banská Bystrica;;Zvolen;OD PRIOR/parkov pri pešej zóne;PRIOR,Dom služieb,cukráreň,1;;48.5766541;19.1272007
16110;CLV;Banská Bystrica;;Zvolen;OD PRIOR/parkov pri pešej zóne;PRIOR,Dom služieb,cukráreň,2;;48.57664;19.1274063
16111;CLV;Banská Bystrica;;Zvolen;OD PRIOR/parkov pri pešej zóne;PRIOR,Dom služieb,cukráreň,2;;48.57664;19.1274063
16112;CLV;Banská Bystrica;;Zvolen;Kozačekova/Tatrabanka;centr,ZŠ,SEZ,poisť.UNION;;48.5761019;19.1288083
16113;CLV;Banská Bystrica;;Zvolen;Kozačekova/Tatrabanka;centr,SZŠ,SEZ,poisť.UNION;;48.5761019;19.1288083
16114;CLV;Banská Bystrica;;Zvolen;Kozačekova/Dom služieb;centr,rešt./pasáž Centrum,1;;48.5764731;19.1287578
16115;CLV;Banská Bystrica;;Zvolen;Kozačekova/Dom služieb;centr,rešt./pasáž Centrum,1;;48.5764731;19.1287578
16116;CLV;Banská Bystrica;;Zvolen;Kozačekova/Dom služieb;centr,rešt./pasáž Centrum,2;;48.5767195;19.1287229
16117;CLV;Banská Bystrica;;Zvolen;Kozačekova/Dom služieb;centr,rešt./pasáž Centrum,2;;48.5767195;19.1287229
16118;CLV;Banská Bystrica;;Zvolen;Trhová;centr,pešia zóna,Okres.súd,tržnica,Terno;;48.5774543;19.1284214
16119;CLV;Banská Bystrica;;Zvolen;Trhová;centr,pešia zóna,Okres.súd,tržnica,Terno;;48.5774543;19.1284214
16120;CLV;Banská Bystrica;;Zvolen;Kozačekova/za rešt.Centrum;centr,pešia zóna,rešt/pasáž Centrum,Terno,tržnica;;48.5774902;19.1293363
16121;CLV;Banská Bystrica;;Zvolen;Kozačekova/za rešt.Centrum;centr,pešia zóna,rešt/pasáž Centrum,Terno,tržnica;;48.5774902;19.1293363
16122;CLV;Banská Bystrica;;Zvolen;V.P.Tótha;Europa Shopping center,Unicredit bank,poisť.Allianz;;48.580254;19.1266609
16123;CLV;Banská Bystrica;;Zvolen;V.P.Tótha;Europa Shopping center,Unicredit bank,poisť.Allianz;;48.580254;19.1266609
16218;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;príj.od centra,1;;48.5715085;19.1213684
16219;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;príj.do centra,1;;48.5715085;19.1213684
16228;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;bufet;;48.5708007;19.1195523
16229;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;bufet;;48.5708007;19.1195523
16230;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;stánok PNS;;48.5709343;19.1202035
16231;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;stánok PNS;;48.5709343;19.1202035
16232;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;chodník,sm TechUniverzita;;48.5713571;19.1200588
16233;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;chodník,smer Technická Univerzita;;48.5713571;19.1200588
16254;CLV;Banská Bystrica;;Zvolen;budova SAD;pri vstupe od ŽSR,1;;48.57092;19.12025
16255;CLV;Banská Bystrica;;Zvolen;budova SAD;pri vstupe od ŽSR,2;;48.570999;19.120178
16256;CLV;Banská Bystrica;;Zvolen;budova SAD;pri vstupe od výstupišťa bus,1;;48.570962;19.119907
16257;CLV;Banská Bystrica;;Zvolen;budova SAD;pri vstupe od výstupišťa bus,2;;48.570908;19.119982
16267;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;prechod od budovy k nástupištiam,1;;48.571029;19.119544
16268;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;prechod od budovy k nástupištiam,1;;48.571029;19.119544
16269;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;prechod od budovy k nástupištiam,2;;48.571055;19.119616
16270;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;prechod od budovy k nástupištiam,2;;48.571055;19.119616
16271;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;pri nástupišti č.16;;48.571257;19.119437
16272;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;pri nástupišti č.16;;48.571257;19.119437
16273;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;pri nástupišti č.10;;48.571351;19.119332
16274;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;pri nástupišti č.10;;48.571351;19.119332
16275;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;pri nástupišti č.20;;48.570548;19.118152
16276;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;pri nástupišti č.20;;48.570548;19.118152
16277;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;pri nástupišti č.11;;48.570737;19.118162
16278;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;pri nástupišti č.11;;48.570737;19.118162
16279;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;pri nástupišti č.5;;48.570878;19.118203
16280;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;pri nástupišti č.5;;48.570878;19.118203
16387;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;príj.od centra, 2;;48.570923;19.120557
16388;CLV;Banská Bystrica;;Zvolen;T.G.Masaryka/SAD;príj.do centra, 2;;48.570923;19.120557
26225;CLP;Banská Bystrica;;Zvolen;Štúrova-AZ;P,vnk v blízkosti pešej zóny;;48.576677;19.125008
26226;CLP;Banská Bystrica;;Zvolen;Štúrova-AZ;P,vnt v blízkosti pešej zóny;;48.576677;19.125008
26227;CLP;Banská Bystrica;;Zvolen;Štúrova-AZ;Ľ,vnt v blízkosti pešej zóny;;48.5766846;19.1248772
26228;CLP;Banská Bystrica;;Zvolen;Štúrova-AZ;Ľ,vnk v blízkosti pešej zóny;;48.5766846;19.1248772
26229;CLP;Banská Bystrica;;Zvolen;Štúrova-AZ;Ľ,vnt v blízkosti pešej zóny;;48.5766738;19.1247498
26230;CLP;Banská Bystrica;;Zvolen;Štúrova-AZ;Ľ,vnk v blízkosti pešej zóny;;48.5766738;19.1247498
26231;CLP;Banská Bystrica;;Zvolen;T.G.Masaryka-AZ;Ľ,vnt,1 ŽSR;;48.5706694;19.1207876
26232;CLP;Banská Bystrica;;Zvolen;T.G.Masaryka-AZ;Ľ,vnk,1 ŽSR;;48.5706694;19.1207876
26233;CLP;Banská Bystrica;;Zvolen;T.G.Masaryka-AZ;Ľ,vnt,2 ŽSR;;48.570821;19.1211237
26234;CLP;Banská Bystrica;;Zvolen;T.G.Masaryka-AZ;Ľ,vnk,2 ŽSR;;48.570821;19.1211237
26235;CLP;Banská Bystrica;;Zvolen;T.G.Masaryka-AZ;Ľ,vnt,3 ŽSR;;48.5709755;19.1214582
26236;CLP;Banská Bystrica;;Zvolen;T.G.Masaryka-AZ;Ľ,vnk,3 ŽSR;;48.5709755;19.1214582
26237;CLP;Banská Bystrica;;Zvolen;T.G.Masaryka-AZ;P,vnk ŽSR,AS,Lidl;;48.5706707;19.1198638
26238;CLP;Banská Bystrica;;Zvolen;T.G.Masaryka-AZ;P,vnt ŽSR,AS,Lidl;;48.5706707;19.1198638
26239;CLP;Banská Bystrica;;Zvolen;T.G.Masaryka-AZ;Ľ,vnt ŽSR,AS,Lidl;;48.5706707;19.1198638
26240;CLP;Banská Bystrica;;Zvolen;T.G.Masaryka-AZ;Ľ,vnk ŽSR,AS,Lidl;;48.5706707;19.1198638
26247;CLP;Banská Bystrica;;Zvolen;T.G.Masaryka-AZ;pred areálom SAD,smc,Ľ,vnt oproti Kauflandu;;48.5700993;19.111828
26248;CLP;Banská Bystrica;;Zvolen;T.G.Masaryka-AZ;pred areálom SAD,smc,Ľ,vnk oproti Kauflandu;;48.5700993;19.111828
26249;CLP;Banská Bystrica;;Zvolen;A.Hlinku-AZ;konečná aut.zast.,Ľ,vnt sídlisko Zlatý potok;;48.5841975;19.1456245
26250;CLP;Banská Bystrica;;Zvolen;A.Hlinku-AZ;konečná aut.zast.,Ľ,vnk sídlisko Zlatý potok;;48.5841975;19.1456245
26251;CLP;Banská Bystrica;;Zvolen;Okružná-AZ;konečná aut.zast.,Ľ,vnt sídlisko Sekier,priehrada,domov dôchodcov;;48.5611702;19.1602318
26252;CLP;Banská Bystrica;;Zvolen;Okružná-AZ;konečná aut.zast.,Ľ,vnk sídlisko Sekier,priehrada,domov dôchodcov;;48.5611702;19.1602318
26253;CLP;Banská Bystrica;;Zvolen;Lučenecká-AZ;na ceste I/50,sm BA,Ľ,vnt oproti ČS Shell, futb. štadiónu;;48.5674227;19.1424268
26254;CLP;Banská Bystrica;;Zvolen;Lučenecká-AZ;na ceste I/50,sm BA,Ľ,vnk oproti ČS Shell, futb. štadiónu;;48.5674227;19.1424268
26255;CLP;Banská Bystrica;;Zvolen;Lučenecká-AZ;na ceste I/50,sm KE,Ľ,vnt za ČS Shell;;48.5673096;19.1438709
26256;CLP;Banská Bystrica;;Zvolen;Lučenecká-AZ;na ceste I/50,sm KE,Ľ,vnk za ČS Shell;;48.5673096;19.1438709
26275;CLP;Banská Bystrica;;Zvolen;A. Hlinku 1-AZ;sídlisko Zlatý potok,Ľ,vnt pod cintorínom;;48.5818108;19.1446175
26276;CLP;Banská Bystrica;;Zvolen;A. Hlinku 1-AZ;sídlisko Zlatý potok,Ľ,vnk pod cintorínom;;48.5818108;19.1446175
26277;CLP;Banská Bystrica;;Zvolen;A. Hlinku 2-AZ;sídlisko Zlatý potok,Ľ,vnt pod cintorínom;;48.5817031;19.1446214
26278;CLP;Banská Bystrica;;Zvolen;A. Hlinku 2-AZ;sídlisko Zlatý potok,Ľ,vnk pod cintorínom;;48.5817031;19.1446214
26279;CLP;Banská Bystrica;;Zvolen;Ferienčíka-AZ;pri poliklinike,Ľ,vnt;;48.580073;19.1346195
26280;CLP;Banská Bystrica;;Zvolen;Ferienčíka-AZ;pri poliklinike,Ľ,vnk;;48.580073;19.1346195
26281;CLP;Banská Bystrica;;Zvolen;Okružná-AZ;smc,Ľ,vnt sídlisko Sekier;;48.5612466;19.1459937
26282;CLP;Banská Bystrica;;Zvolen;Okružná-AZ;smc,Ľ,vnk sídlisko Sekier;;48.5612466;19.1459937
26311;CLP;Banská Bystrica;Zvolen;Zvolen;Strážska cesta-AZ;sídl. Západ, oproti OD Lidl,Ľ,vnt,smc;;48.5827253;19.1117979
26312;CLP;Banská Bystrica;Zvolen;Zvolen;Strážska cesta-AZ;sídl. Západ, oproti OD Lidl,Ľ,vnk;;48.5827253;19.1117979
16343;CLV;Banská Bystrica;;Zvolen-Kováčová;Kúpeľná;pred OÚ,oproti OD Jednota,1 pizzeria, pohostinstvo;;48.601338;19.104849
16344;CLV;Banská Bystrica;;Zvolen-Kováčová;Kúpeľná;pred OÚ,oproti OD Jednota,1 pizzeria, pohostinstvo;;48.601338;19.104849
16345;CLV;Banská Bystrica;;Zvolen-Kováčová;Kúpeľná;pred OÚ,oproti OD Jednota,2 pizzeria, pohostinstvo;;48.601381;19.10479
16346;CLV;Banská Bystrica;;Zvolen-Kováčová;Kúpeľná;pred OÚ,oproti OD Jednota,2 pizzeria, pohostinstvo;;48.601381;19.10479
26285;CLP;Banská Bystrica;;Zvolen-Kováčová;Kúpeľná-AZ;otočka autobusov,P,vnk pod Holiday parkom;;48.60689;19.101689
26286;CLP;Banská Bystrica;;Zvolen-Kováčová;Kúpeľná-AZ;otočka autobusov,P,vnt pod Holiday parkom;;48.60689;19.101689
26287;CLP;Banská Bystrica;;Zvolen-Kováčová;Kúpeľná-AZ;otočka autobusov,Ľ,vnt pod Holiday parkom;;48.60689;19.101689
26288;CLP;Banská Bystrica;;Zvolen-Kováčová;Kúpeľná-AZ;otočka autobusov,Ľ,vnk pod Holiday parkom;;48.60689;19.101689
16208;CLV;Banská Bystrica;;Žiar n/Hronom;Št.Moyzesa;pri VÚB;;48.5912624;18.8494501
16209;CLV;Banská Bystrica;;Žiar n/Hronom;Št.Moyzesa;pri VÚB;;48.5912624;18.8494501
16210;CLV;Banská Bystrica;;Žiar n/Hronom;Št.Moyzesa;pri vchode do domu č.61;;48.591462;18.8492078
16211;CLV;Banská Bystrica;;Žiar n/Hronom;Št.Moyzesa;pri vchode do domu č.61;;48.591462;18.8492078
16212;CLV;Banská Bystrica;;Žiar n/Hronom;Št.Moyzesa;pri vchode do domu č.63;;48.5915896;18.8490524
16213;CLV;Banská Bystrica;;Žiar n/Hronom;Št.Moyzesa;pri vchode do domu č.63;;48.5915896;18.8490524
16214;CLV;Banská Bystrica;;Žiar n/Hronom;Št.Moyzesa/Dr.Janského;križov,oproti I.ZŠ;;48.5927304;18.8476867
16215;CLV;Banská Bystrica;;Žiar n/Hronom;Št.Moyzesa/Dr.Janského;križov,oproti I.ZŠ;;48.5927304;18.8476867
16307;CLV;Banská Bystrica;;Žiar n/Hronom;Št.Moyzesa;pri ČSOB;;48.5918745;18.8491621
16308;CLV;Banská Bystrica;;Žiar n/Hronom;Št.Moyzesa;pri ČSOB;;48.5918745;18.8491621
16309;CLV;Banská Bystrica;;Žiar n/Hronom;Št.Moyzesa;pri Elektro;;48.5922295;18.8487601
16310;CLV;Banská Bystrica;;Žiar n/Hronom;Št.Moyzesa;pri Elektro;;48.5922295;18.8487601
16311;CLV;Banská Bystrica;;Žiar n/Hronom;Št.Moyzesa;CBA;;48.5927164;18.8481393
16312;CLV;Banská Bystrica;;Žiar n/Hronom;Št.Moyzesa;CBA;;48.5927164;18.8481393
16347;CLV;Banská Bystrica;;Žiar n/Hronom;Št.Moyzesa;oproti Copaline Baquette;;48.5924593;18.8484383
16348;CLV;Banská Bystrica;;Žiar n/Hronom;Št.Moyzesa;oproti Copaline Baquette;;48.5924593;18.8484383
26196;CLP;Banská Bystrica;;Žiar n/Hronom-Ladom.Viesk;E-571/KE-ZV-BA,Priemyselná-AZ;SLOVALCOpred novou tlačiarňou,Ľ,vnt;;48.571752;18.866796
26197;CLP;Banská Bystrica;;Žiar n/Hronom-Ladom.Viesk;E-571/KE-ZV-BA,Priemyselná-AZ;SLOVALCOpred novou tlačiarňou,Ľ,vnk;;48.571752;18.866796
26198;CLP;Banská Bystrica;;Žiar n/Hronom-Ladom.Viesk;E-571/BA-ZV-KE,Priemyselná-AZ;SLOVALCO,pri čističke,Ľ,vnt;;48.57676;18.871472
26199;CLP;Banská Bystrica;;Žiar n/Hronom-Ladom.Viesk;E-571/BA-ZV-KE,Priemyselná-AZ;SLOVALCO,pri čističke,Ľ,vnk;;48.57676;18.871472
15032;CLV;Žilina;;Žilina;Hliny-Nešporova;parkovisko pri BILLE;;49.213732;18.738621
15033;CLV;Žilina;;Žilina;Hliny-Nešporova;parkovisko pri BILLE;;49.213732;18.738621
15034;CLV;Žilina;;Žilina;Hliny-Nešporova;parkovisko pri BILLE;;49.213797;18.737896
