e_cis;velikost;kraj;okres;mesto;ul_cis;ul_cis1;ul_cisn;vgs84_n;vgs84_eo
50815;24;Nitra;Topoľčany;Hrušovany;I/64,TO-NR,J;sm TO,2,Ľ;;48.442454;18.095914
50824;24;Trnava;Dunajská Streda;Dolný Bar;E-575/BA-KN,O;záhradníctvo Smer,sm DS,Ľ,1;;47.967478;17.677967
50825;24;Trnava;Dunajská Streda;Dolný Bar;E-575/BA-KN,O;záhradníctvo Smer,sm KN,1;;47.967478;17.677967
50826;24;Trnava;Dunajská Streda;Dolný Bar;E-575/BA-KN,O;záhradníctvo Smer,sm DS,Ľ,2;;47.967801;17.677693
50827;24;Trnava;Dunajská Streda;Dolný Bar;E-575/BA-KN,O;záhradníctvo Smer,sm KN,2;;47.967801;17.677693
50828;24;Trnava;Hlohovec;Hlohovec;Za Váhom,O;od OC Váh, Tesco,Ľ,2 cesta do centra mesta;;48.433456;17.787971
50829;24;Trnava;Hlohovec;Hlohovec;Za Váhom,O;smer OC Váh, Tesco,2;;48.433456;17.787971
50832;24;Trenčín;Myjava;Myjava;Nám. M.R.Štefánika;centrum, trhovisko, 1;;48.750542;17.565531
50833;24;Trenčín;Myjava;Myjava;Nám. M.R.Štefánika;centrum, trhovisko, 2;;48.750542;17.565531
50834;24;Trenčín;Partizánske;Partizánske;Generála Svobodu,J;pri Kauflande,1 oproti Lidl;;48.625901;18.361636
50835;24;Trenčín;Partizánske;Partizánske;Generála Svobodu,J;pri Kauflande,2 oproti Lidl;;48.626149;18.361497
50836;24;Trnava;Piešťany;Vrbové;M. A. Beňovského,V;sm Krakovany,PN,LIDL,Ľ;;48.616988;17.730414
50837;24;Trnava;Piešťany;Vrbové;M. A. Beňovského,V;smer centrum,LIDL;;48.616988;17.730414
50838;24;Bratislava;Senec;Ivanka pri Dunaji;Vajnorská,J;na oplotení oproti OD Tesco,3 smer METRO;;48.190539;17.249941
50839;24;Nitra;Levice;Levice;Mlynská,O;centrum,Ľ Kaufland;;48.21618;18.606805
50840;24;Nitra;Levice;Levice;Mlynská,O;centrum Kaufland;;48.21618;18.606805
50841;24;Nitra;Levice;Levice;Mlynská,V;centrum,Ľ Kaufland;;48.216251;18.606312
50842;24;Nitra;Levice;Levice;Mlynská,V;centrum Kaufland;;48.216251;18.606312
50843;24;Nitra;Topoľčany;Hrušovany;I/64,TO-NR,O;smer Nitra,Ľ;;48.433671;18.09416
50844;24;Nitra;Topoľčany;Hrušovany;I/64,NR-TO,O;smer TO;;48.433671;18.09416
50845;24;Nitra;Topoľčany;Topoľčany;Martina Benku, J;parkovisko pred OD Tesco,1 OD Euronics;;48.554938;18.180313
50846;24;Nitra;Topoľčany;Topoľčany;Martina Benku, J;parkovisko pred OD Tesco,2 OD Euronics;;48.554938;18.180313
50847;24;Trenčín;Púchov;Púchov;Okružná;smer centrum OC Stop shop, Tesco;;49.131569;18.328778
50848;24;Bratislava;Senec;Ivanka pri Dunaji;Vajnorská,J;na oplotení oproti OD Tesco,1 smer METRO;;48.190645;17.249844
50849;24;Bratislava;Senec;Ivanka pri Dunaji;Vajnorská,J;na oplotení oproti OD Tesco,2 smer METRO;;48.190731;17.249822
50852;24;Trenčín;Púchov;Púchov;Trenčianska, O;výjazd smer D1, Beluša,Ľ;;49.10988;18.326008
50853;24;Trenčín;Púchov;Púchov;Trenčianska, O;smer centrum;;49.10988;18.326008
50855;24;Trenčín;Nové Mesto n/Váhom;Nové Mesto nad Váhom;Malinovského;centrum, Kaufland, NC,1 Dráčik, Takko, Kik;;48.756724;17.837959
50856;24;Trenčín;Nové Mesto n/Váhom;Nové Mesto nad Váhom;Malinovského;centrum, Kaufland, NC,2 Dráčik, Takko, Kik;;48.756724;17.837959
50857;24;Bratislava;Pezinok;Viničné;Hlavná,O;výjazd smer Senec,Ľ;;48.265155;17.311405
50858;24;Bratislava;Pezinok;Viničné;Hlavná,O;príjazd do Viničného od Senca smer Pezinok;;48.265155;17.311405
50860;24;Trenčín;Trenčín;Trenčín;Brnianska,J;oproti SOU stavebné,sm BA Mercedes;;48.893447;18.012247
50861;24;Trnava;Piešťany;Krakovany;II/499,O;sm Piešťany,Ľ ČS Slovnaft;;48.6098;17.744279
50862;24;Trnava;Piešťany;Krakovany;II/499,O;sm Vrbové ČS Slovnaft;;48.6098;17.744279
50863;24;Bratislava;Malacky;Stupava;Malacká,O;sm Stupava,Ľ,1 stavebniny,priemyselný park;;48.283218;17.030795
50864;24;Bratislava;Malacky;Stupava;Malacká,O;sm Malacky,1 stavebniny,priemyselný park;;48.283218;17.030795
50865;24;Bratislava;Malacky;Stupava;Malacká cesta,O;sm Stupava,Ľ,2 stavebniny,priemyselný park;;48.282986;17.030557
50866;24;Bratislava;Malacky;Stupava;Malacká,O;sm Malacky,2 stavebniny,priemyselný park;;48.282986;17.030557
50869;24;Trenčín;Trenčín;Trenčín;gen. Svobodu,O;smc,Ľ OC, OD Hej.sk;;48.871479;18.034638
50870;24;Trenčín;Trenčín;Trenčín;gen. Svobodu,O;sm sídlisko Juh OC, OD Hej.sk;;48.871479;18.034638
50871;24;Trnava;Hlohovec;Leopoldov;Leopoldov-Piešťany,O;príj.od E-75,sm Hlohovec,Ľ;;48.439832;17.770999
50872;24;Trenčín;Trenčín;Trenčín;Soblahovská,O;nad parkoviskom Lidl,1 cintorín, park;;48.8744647;18.0360133
50873;24;Trenčín;Trenčín;Trenčín;Opatovská/Kraskova,O;od OC UniCentrum, COOP Jednota, parkovisko;;48.8987046;18.0738027
50874;24;Trenčín;Trenčín;Trenčín;Električná,O;Ľ,AZ oproti gymnáziu Ľ.Štúra,2 hlavný ťah mestom, sm centrum;;48.8932556;18.0342367
50875;24;Trnava;Galanta;Galanta;Bratislavská,I/75,O;ČS G & G, GA-BA,Ľ príjazd od BA, smer centrum;;48.190209;17.69906
50878;24;Trenčín;Ilava;Ilava;Štúrova,J;hl.ťah sm Dubnica, TN, I/61 Lidl Outlet;;48.996397;18.232759
50879;24;Trenčín;Ilava;Ilava;Štúrova,J;hl.ťah sm Dubnica, TN, I/61 Lidl Outlet;;48.996397;18.232759
50183;24;Nitra;Šaľa;Šaľa;I/75,GA-SA,Štúrova/SNP;križ.,diskont.predajňa Nemocnica;;48.153323;17.871405
50977;24;Bratislava;Senec;Kalinkovo;Hlavná/Konvalinková,J;sm Šamorín, III/1056,1;;48.05228;17.252169
50978;24;Bratislava;Senec;Kalinkovo;Hlavná/Konvalinková,J;sm Šamorín, III/1056,2;;48.05228;17.252169
50979;24;Nitra;Levice;Veľký Ďur;I/51,LV-NR,O;smer NR,Vráble,Ľ;;48.209423;18.46611
50980;24;Nitra;Levice;Veľký Ďur;I/51,LV-NR,O;smer Levice;;48.209423;18.46611
50983;24;Nitra;Nové Zámky;Nové Zámky;Bezručova,O;sm Šahy a LV,Ľ pri termálnom kúpalisku;;47.997913;18.180931
50984;24;Nitra;Nové Zámky;Nové Zámky;Bezručova,O;príj.od Šiah a LV pri termálnom kúpalisku, smc;;47.997913;18.180931
50998;24;Trenčín;Ilava;Ilava;Štúrova,O;nemocnica,OC Idea,autob.stanica,smer centrum;;48.994145;18.230867
50999;24;Trenčín;Ilava;Ilava;Štúrova,O;nemocnica,OC Idea,autob.stanica,smer OC;;48.994145;18.230867
51000;24;Trenčín;Ilava;Ilava;Štúrova,J;nemocnica,OC Idea,ČS-Oliva,1 Billa,DM,Intersport,Planeo;;48.993336;18.231325
51001;24;Trenčín;Ilava;Ilava;Štúrova,J;nemocnica,OC Idea,ČS-Oliva,2 Billa,DM,Intersport,Planeo;;48.993336;18.231325
51010;24;Nitra;Nové Zámky;Štúrovo;Komenského, O;I/76, smer NZ/KN, pri ČS Slovnaft,Ľ;;47.798672;18.696239
51014;24;Nitra;Nové Zámky;Štúrovo;Smetanova, O;Ľ,smer OD Coop Tempo, parkovisko;;47.790741;18.712751
51015;24;Nitra;Nové Zámky;Štúrovo;Smetanova, O;smer sídlisko, parkovisko OD COOP Jednota;;47.790741;18.712751
51020;24;Nitra;Nové Zámky;Nové Zámky;Nitrianska cesta,J;OC Piritov,oproti OC Tesco,Tatra banka, Mountfield,JYSK,Deichman 1;;47.999303;18.156911
51021;24;Nitra;Nové Zámky;Nové Zámky;Nitrianska cesta,J;OC Piritov,oproti OC Tesco,Tatra banka,Mountfield,JYSK,Deichman ,2;;47.999273;18.156917
51022;24;Trenčín;Trenčín;Trenčín;Hodžova,J;smer centrum,LIDL;;48.896642;18.06607
51023;24;Trenčín;Trenčín;Trenčín;Električná,J;II/507-smer centrum,OC Laugaricio;;48.892664;18.032897
51024;24;Trenčín;Trenčín;Trenčín;Soblahovská,O;smer centrum;;48.871445;18.034177
51025;24;Trenčín;Trenčín;Trenčín;Soblahovská,O;Ľ,smer MHSL,Leoni;;48.871445;18.034177
60001;24;Banská Bystrica;Lučenec;Fiľakovské Kováče;Lučenec-Fiľakovo,O;sm Fiľakovo/Maďarsko,Ľ;;48.293585;19.78072
60002;24;Banská Bystrica;Lučenec;Fiľakovské Kováče;Fiľakovo-Lučenec,O;sm Lučenec;;48.293585;19.78072
60005;24;Trenčín;Ilava;Dubnica n/Váhom;E-75/BA-ŽA,Prejtská;motorest,1;;48.977702;18.20632
60006;24;Trenčín;Ilava;Dubnica n/Váhom;E-75/BA-ŽA,Prejtská;motorest,2;;48.976673;18.204365
60015;24;Banská Bystrica;Zvolen;Dobrá Niva;E-77/Šahy-ZV,Slobody, J;príj.od Krup.,č.d.508,sm ZV,Ľ;;48.467897;19.096062
60024;24;Banská Bystrica;Žiar n/Hronom;Bzenica;E-571/BA-ZV-KE,V;Žarnovica-Žiar n/Hr.,sm ZH,Ľ smer BS;;48.529446;18.736058
60025;24;Banská Bystrica;Žiar n/Hronom;Bzenica;E-571/KE-ZV-BA,V;Žiar n/Hr.-Žarnovica,sm Žarn.;;48.530557;18.73972
60036;24;Banská Bystrica;Žiar n/Hronom;Kremnica-Bartoš.Lehôtka;Martin-Žiar n/Hr.,V;výj.z obce,sm Žiar n/Hr.,Ľ výrobňa Grotto;;48.647784;18.900239
60037;24;Banská Bystrica;Žiar n/Hronom;Kremnica-Bartoš.Lehôtka;Žiar n/Hr.-Martin,V;príj.do obce,sm Kremnica/MT výrobňa Grotto;;48.644962;18.898841
60040;24;Banská Bystrica;Žiar n/Hronom;Žiar n/Hronom-Lehôtka p/Breh.;E-571/KE-ZV-BA,J;č.d.53,sm Žarnovica/BA,1,Ľ;;48.545647;18.8121835
60041;24;Banská Bystrica;Žiar n/Hronom;Žiar n/Hronom-Lehôtka p/Breh.;E-571/KE-ZV-BA,J;č.d.53,sm Žarnovica/BA,2,Ľ;;48.545647;18.8121835
60045;24;Banská Bystrica;Žiar n/Hronom;Žiar n/Hronom;E-571/KE-ZV-BA,Ladom.Vieska,O;Citroen,sm BA,1,Ľ Slovnaft ČS;;48.577927;18.872346
60046;24;Banská Bystrica;Žiar n/Hronom;Žiar n/Hronom;E-571/BA-ZV-KE,Ladom.Vieska,O;Citroen,smer ZH,KE,1 Slovnaft ČS;;48.577927;18.872346
60047;24;Banská Bystrica;Žiar n/Hronom;Žiar n/Hronom;E-571/KE-ZV-BA,Ladom.Vieska,O;ČS Slovnaft,sm BA,2,Ľ Citroen;;48.577633;18.872001
60048;24;Banská Bystrica;Žiar n/Hronom;Žiar n/Hronom;E-571/BA-ZV-KE,Ladom.Vieska,O;ČS Slovnaft,smer ZH,KE,2 Citroen;;48.577633;18.872001
60049;24;Banská Bystrica;Žiar n/Hronom;Žiar n/Hronom;E-571/BA-ZV-KE,Ladom.Vieska,J;rázcestie,1;;48.57908;18.87342
60050;24;Banská Bystrica;Žiar n/Hronom;Žiar n/Hronom;E-571/BA-ZV-KE,Ladom.Vieska,J;rázcestie,2;;48.578958;18.873261
60052;24;Žilina;Kysucké Nové Mesto;Kysucké Nové Mesto;SNP;stanica SAD/ŽSR;;49.305195;18.783853
60056;24;Banská Bystrica;Detva;Kriváň;E-571/BA-ZV-KE,V;č.d.513,sm LC,Ľ;;48.529291;19.462089
60057;24;Banská Bystrica;Detva;Kriváň;E-571/KE-ZV-BA,V;č.d.513,sm ZV;;48.52662;19.463751
60058;24;Banská Bystrica;Brezno;Brezno;Tisovská,O;výj.na Tisovec,sm Tisovec,Ľ roľnícke družstvo;;48.800224;19.66585
60059;24;Banská Bystrica;Brezno;Brezno;Tisovská,O;príj.od Tisovca,smer centrum roľnícke družstvo;;48.800217;19.665883
60064;24;Banská Bystrica;Poltár;Kokava n/Rimavicou;Sládkovičova,V;príj.od ZV,ČS,sm Hnúšťa,Ľ futbalové ihrisko;;48.573132;19.835952
60065;24;Banská Bystrica;Poltár;Kokava n/Rimavicou;Sládkovičova,V;výj.sm ZV,ČS futbalové ihrisko;;48.571928;19.839865
60067;24;Trenčín;Ilava;Košeca;E-75/ŽA-BA;č.d.424,sm BA,Ľ;;49.0052757;18.2527563
60068;24;Banská Bystrica;Lučenec;Lučenec-Vidiná;Lučenec-Zvolen,V;ČS,Mliekárne,autobazár,sm ZV,Ľ;;48.350905;19.656456
60069;24;Banská Bystrica;Lučenec;Lučenec-Vidiná;Zvolen-Lučenec,V;ČS,Mliekárne,autobazár,sm LC;;48.350905;19.656456
60072;24;Banská Bystrica;Brezno;Heľpa;I/66,Brezno-Poprad,V;príj.od Brezna,smc/Poprad,Ľ železničná stanica;;48.857292;19.9606
60073;24;Banská Bystrica;Brezno;Heľpa;I/66,Poprad-Brezno,V;výj.sm Brezno železničná stanica;;48.857292;19.9606
60074;24;Trenčín;Prievidza;Handlová;E-572/ZH-PD,Prievidzská,O;výjazd smer PD,Ľ ČS Slovnaft,LIDL;;48.743852;18.7648817
60075;24;Trenčín;Prievidza;Handlová;E-572/PD-ZH,Prievidzská,O;príj.od PD,smer centrum ČS Slovnaft,LIDL;;48.743852;18.7648817
60076;24;Trenčín;Prievidza;Handlová;E-572/PD-ZH,Prievidzská;príj.od PD,č.d.49,smer centrum ČS Slovnaft,LIDL;;48.743193;18.764802
60079;24;Trenčín;Prievidza;Nováky;I/64,Prievidza-Topoľčany,O;NCHZ,sm Partizánske/TO,Ľ;;48.706743;18.537064
60080;24;Trenčín;Prievidza;Nováky;I/64,Topoľčany-Prievidza,O;NCHZ,smer centrum/PD;;48.706743;18.537064
60081;24;Trenčín;Prievidza;Nitrianske Pravno;nám.SNP;č.d.5-6,hotel COOP Jednota, SLSP;;48.869263;18.636957
60082;24;Trenčín;Prievidza;Nitrianske Pravno;I/64,ŽA-PD,Prievidzská;centr,fasáda,zákruta,sm PD COOP Jednota, SLSP;;48.867845;18.637218
60101;24;Žilina;Martin;Martin;I/65,ŽA-BB,ČA;prej.mestom,VUB,LIDL,sm BB;;49.074144;18.924811
60103;24;Banská Bystrica;Lučenec;Lučenec;Fiľakovská cesta,O;Billa,CBA,sm centrum,Ľ Nicholtrakt;;48.325293;19.673442
60104;24;Banská Bystrica;Lučenec;Lučenec;Fiľakovská cesta,O;Billa,CBA,sm Maďarsko Nicholtrakt;;48.325293;19.673442
60108;24;Banská Bystrica;Lučenec;Lučenec;Gemerská cesta,J;výp.sm RS,penzión Archia,Ľ;;48.337442;19.676866
60111;24;Banská Bystrica;Lučenec;Lučenec;Gemerská cesta/Továrenská, J;príj.od RS,penziónArchia,smc;;48.338192;19.677357
60112;24;Banská Bystrica;Lučenec;Lučenec;I/75,V.Krtíš-Lučenec,J;príj.od VK,Ľadovo,ČS,sm LC,1;;48.338924;19.626946
60113;24;Banská Bystrica;Lučenec;Lučenec;I/75,V.Krtíš-Lučenec,J;príj.od VK,Ľadovo,ČS,sm LC,2;;48.340324;19.628456
60124;24;Žilina;Liptovský Mikuláš;Liptovský Hrádok;SNP,J;stanica ŽSR, SAD,2 centrum, hotel Smrek;;49.037902;19.718762
60125;24;Žilina;Ružomberok;Ružomberok;E-50/PP-ŽA,časť Černová,O;výj.na MT,ČS,sm MT/ŽA,Ľ ČS Slovnaft,;;49.093256;19.260532
60126;24;Žilina;Ružomberok;Ružomberok;E-50/ŽA-PP,časť Černová,O;príj.od MT,ČS,smc/PP ČS Slovnaft,;;49.093237;19.263621
60127;24;Žilina;Ružomberok;Ružomberok;E-77/DK-RK-ZV,Biely Potok,V;výj.sm BB,Ľ;;49.04715;19.301863
60128;24;Žilina;Ružomberok;Ružomberok;E-77/ZV-RK-DK,Biely Potok,V;príj.od BB,smc;;49.047004;19.301896
60131;24;Žilina;Ružomberok;Ružomberok;E-50/ŽA-Tatry,Považská;vojenská nemocnica,2,;;49.085877;19.299557
60132;24;Žilina;Ružomberok;Ružomberok;E-50/Tatry-ŽA,Považská;vojenská nemocnica,1;;48.085937;19.299733
60133;24;Žilina;Ružomberok;Ružomberok;E-50/Tatry-ŽA,Považská;vchod do Nemocnice,sm ŽA VUB;;49.085627;19.300936
60135;24;Žilina;Ružomberok;Ružomberok;E-50/ŽA-Tatry,Považská;č.d.8,VÚB,sm Tatry,LM vojenská nemocnica;;49.08538;19.300416
60136;24;Žilina;Ružomberok;Ružomberok;E-50/ŽA-Tatry,Žilinská cesta,J;príj.od ŽA,garáž,smc,1 ČS Shell, cirkevná akadémia;;49.083045;19.277731
60137;24;Žilina;Ružomberok;Ružomberok;E-50/ŽA-Tatry,Žilinská cesta,J;príj.od ŽA,garáž,smc,2 ČS Shell, cirkevná akadémia;;49.083058;19.277521
60144;24;Banská Bystrica;Rimavská Sobota;Rimavská Sobota;Cukrovarská/Malohontská,J;R.S.K.,križ,výj.z RS vľavo LIDL;;48.384012;20.011249
60151;24;Trenčín;Prievidza;Prievidza;Košovská cesta,O;príj.od Handlovej,ČS,smc,Ľ Merkury Market, 350m, ČS Slovnaft 50 m;;48.760828;18.617224
60152;24;Trenčín;Prievidza;Prievidza;Košovská cesta,O;výj.sm Handlová,ČS Merkury Market, 350m,ČS Slovnaft 50 m;;48.760828;18.617224
60157;24;Trenčín;Prievidza;Prievidza;Rastislavova,O;PRIOR,na parkovisku/od ulice VUB,SLSP,základná škola;;48.771302;18.622366
60158;24;Trenčín;Prievidza;Prievidza;Rastislavova,O;PRIOR,na parkovisku/od PRIORu VUB,SLSP,základná škola;;48.771307;18.622388
60160;24;Trenčín;Prievidza;Prievidza;Ciglianska/Košovská cesta,V;príj.od Handl/TO,sm PD,Ľ Merkury Market,ČS Slovnaft;;48.759401;18.619237
60161;24;Trenčín;Prievidza;Prievidza;Ciglianska/Košovská cesta,V;výj.sm.Handlová/TO Merkury Market,ČS Slovnaft;;48.759426;18.619043
60162;24;Trenčín;Považská Bystrica;Považská Bystrica;Žilinská;centr,Dom služieb,pri MÚ;;49.11717;18.446326
60163;24;Trenčín;Považská Bystrica;Považská Bystrica;E-75/ŽA-BA,Sládkovičova;centrum,tržnica,sm BA,1 ČS Slovnaft;;49.115927;18.441225
60164;24;Trenčín;Považská Bystrica;Považská Bystrica;E-75/ŽA-BA,Sládkovičova;centrum,tržnica,sm BA,2 ČS Slovnaft;;49.115965;18.44108
60165;24;Banská Bystrica;Brezno;Polomka;I/66,Poprad-Brezno,V;výj.sm Brezno,šport.areál,Ľ ČS Slovnaft,základná škola,recyklačné centrum;;48.848338;19.844969
60166;24;Banská Bystrica;Brezno;Polomka;I/66,Brezno-Poprad,V;príj.od Brezna,šport.areál, ČS Slovnaft,základná škola,recyklačné centrum;;48.847307;19.842296
60167;24;Banská Bystrica;Brezno;Podbrezová;I/66,Brezno-BB,O;výj.sm BB,motorest,Ľ ČS Slovnaft,;;48.813919;19.496504
60168;24;Banská Bystrica;Brezno;Podbrezová;I/66,BB-Brezno,O;príj.od BB,motorest,sm Brezno ČS Slovnaft;;48.813919;19.496504
60169;24;Banská Bystrica;Brezno;Podbrezová;I/66,BB-Brezno,O;príj.od BB,záhrady,sm Brezno,Ľ ČS Slovnaft,motorest;;48.817324;19.49337
60170;24;Banská Bystrica;Brezno;Podbrezová;I/66,Brezno-BB,O;výj.sm BB,záhrady ČS Slovnaft,motorest;;48.817324;19.49337
60173;24;Trenčín;Prievidza;Oslany;Prievidza-Topoľčany,V;výj.sm TO,futb.ihr.,ČS,Ľ;;48.626296;18.46435
60174;24;Trenčín;Prievidza;Oslany;Topoľčany-Prievidza,V;príj.od TO,futb.ihr.,ČS,sm PD;;48.62429;18.462863
60182;24;Banská Bystrica;Lučenec;Šiatorská Bukovinka;I/71,Maď/Salgotarján-Lučenec,O;príj.od colnice MR,sm LC,Ľ;;48.189697;19.811146
60183;24;Banská Bystrica;Lučenec;Šiatorská Bukovinka;I/71,Lučenec-Maď/Salgotarján,O;výj.sm colnica MR;;48.189697;19.811146
60188;24;Banská Bystrica;Zvolen;Sliač;Clementisova,V;výj.sm diaľnica/E-77,Ľ cintorín;;48.611606;19.130254
60189;24;Banská Bystrica;Zvolen;Sliač;Clementisova,V;príj.od ZV,smc/letisk/kúpalis cintorín;;48.611498;19.130163
60199;24;Banská Bystrica;Žarnovica;Žarnovica;E-571/ZV-NR,Bystrická,V;príj.od ZH,ČS,Parket+,Ľ,sm NR stanica STK;;48.492729;18.726168
60200;24;Banská Bystrica;Žarnovica;Žarnovica;E-571/NR-ZV,Bystrická,V;výj.sm ZH,ČS,Parket+ stanica STK;;48.492634;18.726092
60201;24;Banská Bystrica;Zvolen;Zvolen;Štúrova,V;príj.do centra,gymnázium,Ľ;;48.5757774;19.1118968
60202;24;Banská Bystrica;Zvolen;Zvolen;Štúrova,V;výj. z centr,gymn.,sm sídlisko;;48.5757774;19.1118968
60203;24;Banská Bystrica;Zvolen;Zvolen;Rákoš, BB-ZV,V;príj.od BB,2xČS,OD,smc,Ľ NAY,;;48.589252;19.124758
60204;24;Banská Bystrica;Zvolen;Zvolen;Rákoš, ZV-BB,V;výj.sm BB,2xČS,OD NAY, TIKO;;48.589129;19.124823
60209;24;Banská Bystrica;Zvolen;Zvolen;Štúrova,O;výj.sm E-571,ČS,Billa,Ľ CBA;;48.577801;19.106363
60210;24;Banská Bystrica;Zvolen;Zvolen;Štúrova,O;príj.od E-571,ČS,Billa,smc CBA;;48.577801;19.106363
60213;24;Banská Bystrica;Zvolen;Zvolen;Balkán/Lesnícka,O;príj.k ČS Slovnaft/NAD,Ľ;;48.56902;19.113835
60214;24;Banská Bystrica;Zvolen;Zvolen;Balkán/Lesnícka,O;výj.od ČS Slovnaft/NAD;;48.56902;19.113835
60252;24;Banská Bystrica;Banská Bystrica;Banská Bystrica;Nové Kalište,J;sídl.Fončorda,Telekom,Billa,1 Fitness centrum;;48.728867;19.121824
60254;24;Banská Bystrica;Banská Bystrica;Banská Bystrica;Nové Kalište,J;sídl.Fončorda,Telekom,Billa,2 Fitness centrum;;48.729048;19.122121
60270;24;Banská Bystrica;Banská Bystrica;Banská Bystrica;Sadová,centr-Radvaň,J;McDonald,Essex,Dom nábytku,1 Europa SC, Kaufland;;48.727114;19.135953
60271;24;Banská Bystrica;Banská Bystrica;Banská Bystrica;Sadová,centr-Radvaň,J;McDonald,Essex,Dom nábytku,2 Europa SC, Kaufland;;48.72738;19.135926
60272;24;Banská Bystrica;Banská Bystrica;Banská Bystrica;Sadová,centr-Radvaň,J;McDonald,Essex,Dom nábytku,3 Europa SC, Kaufland;;48.727947;19.135896
60293;24;Banská Bystrica;Banská Bystrica;Banská Bystrica;Štefánikovo nábr./hotel Lux,J;I/66,križ,Dom kult.,ČS Shell,1 SAD,VUB;;48.735293;19.155996
60294;24;Banská Bystrica;Banská Bystrica;Banská Bystrica;Štefánikovo nábr./hotel Lux,J;I/66,križ,Dom kult.,ČS Shell,2 SAD,VUB;;48.73537;19.156146
60295;24;Banská Bystrica;Banská Bystrica;Banská Bystrica;Štefánikovo nábr./hotel Lux,J;I/66,križ,Dom kult.,ČS Shell,3 SAD,VUB;;48.735446;19.156214
60298;24;Žilina;Martin;Martin-Vrútky;Nábrežná;križ,neďaleko SAD,pošta CBA,Hotel Magura;;49.116687;18.928747
60314;24;Banská Bystrica;Brezno;Valaská;I/66/BB-Brezno,záhrady,V;ČS Titan,štadión,výj.sm BR,Ľ;;48.813242;19.585581
60315;24;Banská Bystrica;Brezno;Valaská;I/66/Brezno-BB,záhrady,V;štadión,príj.od BR,sm BB ČS Titan;;48.813242;19.585581
60318;24;Žilina;Martin;Sučany;E-50/PP-MT-ŽA,J;príj.od RK,smer MT psychiatr.liečebňa;;49.109006;19.000055
60321;24;Žilina;Martin;Martin-Vrútky;E-50/ŽA-MT,O;100 m od ČS Slovnaftsm MT,Ľ HUDY Sport;;49.126146;18.904738
60322;24;Žilina;Martin;Martin-Vrútky;E-50/MT-ŽA,O;100 m od ČS Slovnaft,sm ŽA HUDY Sport;;49.126146;18.904738
60324;24;Žilina;Martin;Martin-Vrútky;E-50/ŽA-MT/Dolná Kružná,O;sm MT,Ľ;;49.114421;18.915796
60325;24;Žilina;Martin;Martin-Vrútky;E-50/MT-ŽA/Dolná Kružná,O;sm ŽA;;49.114421;18.915796
60326;24;Žilina;Martin;Martin-Vrútky;E-50/ŽA-MT/Fr.partizánov,O;Gorenje,križov,sm MT,Ľ Depot office;;49.116199;18.922652
60327;24;Žilina;Martin;Martin-Vrútky;E-50/MT-ŽA/Fr.partizánov,O;Gorenje,križovatka,smer ŽA Depot office;;49.116199;18.922652
60328;24;Žilina;Martin;Martin-Vrútky;E-50/MT-ŽA/futbal.štadión,O;sm ŽA,1,Ľ;;49.111374;18.916368
60329;24;Žilina;Martin;Martin-Vrútky;E-50/ŽA-MT/futbal.štadión,O;sm MT,1;;49.111374;18.916368
60330;24;Žilina;Martin;Martin-Vrútky;E-50/MT-ŽA/futbal.štadión,O;sm ŽA,2,Ľ;;49.11165;18.916397
60331;24;Žilina;Martin;Martin-Vrútky;E-50/ŽA-MT/futbal.štadión,O;sm MT,2;;49.11165;18.916397
60384;24;Žilina;Žilina;Žilina-Dolný Hričov;E-75/ŽA-PB,O;sm PB,2,Ľ;;49.235377;18.647679
60385;24;Žilina;Žilina;Žilina-Dolný Hričov;E-75/PB-ŽA,O;sm ŽA;;49.235377;18.647679
60397;24;Žilina;Žilina;Žilina-Dolný Hričov;E-75/ŽA-PB,O;sm PB,5,Ľ;;49.228631;18.637128
60398;24;Žilina;Žilina;Žilina-Dolný Hričov;E-75/PB-ŽA,O;sm ŽA;;49.227947;18.635056
60401;24;Žilina;Žilina;Žilina-Dolný Hričov;E-75/ŽA-PB,O;sm PB,7,Ľ;;49.227103;18.631996
60402;24;Žilina;Žilina;Žilina-Dolný Hričov;E-75/PB-ŽA,O;sm ŽA;;49.227103;18.631996
60405;24;Žilina;Žilina;Žilina-Hričovské Podhradie;E-75/ŽA-PB,O;sm PB,Ľ;;49.224232;18.623911
60406;24;Žilina;Žilina;Žilina-Hričovské Podhradie;E-75/PB-ŽA,O;sm ŽA;;49.224232;18.623911
60422;24;Banská Bystrica;Žiar n/Hronom;Žiar n/Hr.-Šáš.Podhradie;E-571/KE-BA,píla Xénia,V;príj.od ZV,sm BA/Kremnica,1,Ľ;;48.588062;18.902178
60423;24;Banská Bystrica;Žiar n/Hronom;Žiar n/Hr.-Šáš.Podhradie;E-571/BA-KE,píla Xénia,V;výj.sm ZV/KE,1;;48.588067;18.902071
60424;24;Banská Bystrica;Žiar n/Hronom;Žiar n/Hr.-Šáš.Podhradie;E-571/KE-BA,R1,V;príj.od ZV,sm BA/Kremnica,2,Ľ;;48.588161;18.900401
60425;24;Banská Bystrica;Žiar n/Hronom;Žiar n/Hr.-Šáš.Podhradie;E-571/BA-KE, R1,V;výj.sm ZV/KE,2;;48.588155;18.900307
60426;24;Banská Bystrica;Detva;Detva;E-571/BA-KE,ČS Orlen,O;príj.od BA/ZV,sm KE,1,Ľ parkovisko ČS, oproti ČS Slovnaft;;48.54692;19.380566
